Item1,Item2.Item1.Item1,Item2.Item1.Item2.Value.IsInvalid,Item2.Item1.Item2.Value.ElementType,Item2.Item1.Item2.Value.Size.Width,Item2.Item1.Item2.Value.Size.Height,Item2.Item1.Item2.Value.Rows,Item2.Item1.Item2.Value.Cols,Item2.Item1.Item2.Value.Step,Item2.Item1.Item2.Value.Depth,Item2.Item1.Item2.Value.Channels,Item2.Item1.Item2.Value.ElementSize,Item2.Item1.Item2.Value.Data,Item2.Item1.Item2.Value.IsClosed,Item2.Item1.Item2.Timestamp,Item2.Item2
Lick1,True,False,6,10,3,3,10,80,F64,1,8,624575008,False,2023-08-28T14:27:17.9967488+02:00,10857
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619605504,False,2023-08-28T14:27:18.0978432+02:00,10858
Lick1,True,False,6,10,3,3,10,80,F64,1,8,625082032,False,2023-08-28T14:27:18.2982016+02:00,10860
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622549664,False,2023-08-28T14:27:18.4996480+02:00,10862
Lick1,True,False,6,10,3,3,10,80,F64,1,8,624574400,False,2023-08-28T14:27:18.7007104+02:00,10864
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622666352,False,2023-08-28T14:27:18.8008832+02:00,10865
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621500592,False,2023-08-28T14:27:19.0018944+02:00,10867
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621281600,False,2023-08-28T14:27:19.1931520+02:00,10869
Lick2,True,False,6,10,3,3,10,80,F64,1,8,621281600,False,2023-08-28T14:27:19.1931520+02:00,10869
Lick1,True,False,6,10,3,3,10,80,F64,1,8,620576544,False,2023-08-28T14:27:19.3943040+02:00,10871
Lick2,True,False,6,10,3,3,10,80,F64,1,8,620576544,False,2023-08-28T14:27:19.3943040+02:00,10871
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623840720,False,2023-08-28T14:27:19.4947968+02:00,10872
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623840720,False,2023-08-28T14:27:19.4947968+02:00,10872
Lick2,True,False,6,10,3,3,10,80,F64,1,8,13055904,False,2023-08-28T14:27:19.5955072+02:00,10873
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622348560,False,2023-08-28T14:27:19.6958464+02:00,10874
Lick2,True,False,6,10,3,3,10,80,F64,1,8,624071232,False,2023-08-28T14:27:19.8972544+02:00,10876
Lick1,True,False,6,10,3,3,10,80,F64,1,8,624071232,False,2023-08-28T14:27:19.8972544+02:00,10876
pump1_off,True,False,6,10,3,3,10,80,F64,1,8,623097808,False,2023-08-28T14:27:19.9982208+02:00,10877
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623097808,False,2023-08-28T14:27:19.9982208+02:00,10877
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623097808,False,2023-08-28T14:27:19.9982208+02:00,10877
Lick2,True,False,6,10,3,3,10,80,F64,1,8,625082032,False,2023-08-28T14:27:20.0984576+02:00,10878
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619776624,False,2023-08-28T14:27:20.1985920+02:00,10879
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619776624,False,2023-08-28T14:27:20.1985920+02:00,10879
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623993504,False,2023-08-28T14:27:20.2987648+02:00,10880
Lick1,True,False,6,10,3,3,10,80,F64,1,8,620955392,False,2023-08-28T14:27:20.3989504+02:00,10881
Lick2,True,False,6,10,3,3,10,80,F64,1,8,620577152,False,2023-08-28T14:27:20.5999232+02:00,10883
Lick2,True,False,6,10,3,3,10,80,F64,1,8,624070928,False,2023-08-28T14:27:20.7002368+02:00,10884
Lick1,True,False,6,10,3,3,10,80,F64,1,8,624070928,False,2023-08-28T14:27:20.7002368+02:00,10884
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619270800,False,2023-08-28T14:27:20.9005184+02:00,10886
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619270800,False,2023-08-28T14:27:20.9005184+02:00,10886
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621281296,False,2023-08-28T14:27:23.1014144+02:00,10908
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619261376,False,2023-08-28T14:27:23.3022592+02:00,10910
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619261376,False,2023-08-28T14:27:23.3022592+02:00,10910
Lick1,True,False,6,10,3,3,10,80,F64,1,8,625052464,False,2023-08-28T14:27:23.5952128+02:00,10913
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619266848,False,2023-08-28T14:27:23.9973888+02:00,10917
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623099024,False,2023-08-28T14:27:26.3993728+02:00,10941
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622390272,False,2023-08-28T14:27:27.0019968+02:00,10947
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622609360,False,2023-08-28T14:27:27.1017728+02:00,10948
Lick1,True,False,6,10,3,3,10,80,F64,1,8,460734256,False,2023-08-28T14:27:31.4047744+02:00,10991
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622483200,False,2023-08-28T14:27:31.6057984+02:00,10993
Lick2,True,False,6,10,3,3,10,80,F64,1,8,624107888,False,2023-08-28T14:27:37.2096384+02:00,11049
Lick1,True,False,6,10,3,3,10,80,F64,1,8,624107888,False,2023-08-28T14:27:37.2096384+02:00,11049
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623879728,False,2023-08-28T14:27:37.3000192+02:00,11050
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623879728,False,2023-08-28T14:27:37.3000192+02:00,11050
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623290416,False,2023-08-28T14:27:37.5025664+02:00,11052
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622359376,False,2023-08-28T14:27:37.7036928+02:00,11054
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622359376,False,2023-08-28T14:27:37.7036928+02:00,11054
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621059552,False,2023-08-28T14:27:38.0043008+02:00,11057
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619601552,False,2023-08-28T14:27:38.1042816+02:00,11058
Lick2,True,False,6,10,3,3,10,80,F64,1,8,620284016,False,2023-08-28T14:27:38.2045568+02:00,11059
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622610272,False,2023-08-28T14:27:38.3056256+02:00,11060
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619592432,False,2023-08-28T14:27:38.4055680+02:00,11061
Lick1,True,False,6,10,3,3,10,80,F64,1,8,625050944,False,2023-08-28T14:27:38.5057152+02:00,11062
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622484720,False,2023-08-28T14:27:46.2071680+02:00,11139
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622669088,False,2023-08-28T14:27:46.3073536+02:00,11140
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622669088,False,2023-08-28T14:27:46.3073536+02:00,11140
pump1_on,True,False,6,10,3,3,10,80,F64,1,8,624143152,False,2023-08-28T14:27:46.4078720+02:00,11141
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623840112,False,2023-08-28T14:27:46.5080192+02:00,11142
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623098720,False,2023-08-28T14:27:47.0113024+02:00,11147
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619446880,False,2023-08-28T14:27:47.2130304+02:00,11149
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619446880,False,2023-08-28T14:27:47.2130304+02:00,11149
pump1_off,True,False,6,10,3,3,10,80,F64,1,8,622550880,False,2023-08-28T14:27:48.4127232+02:00,11161
Lick1,True,False,6,10,3,3,10,80,F64,1,8,620955392,False,2023-08-28T14:27:50.1084288+02:00,11178
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619600032,False,2023-08-28T14:27:55.8165120+02:00,11235
Lick2,True,False,6,10,3,3,10,80,F64,1,8,564849856,False,2023-08-28T14:27:56.1180928+02:00,11238
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622346736,False,2023-08-28T14:27:57.9175168+02:00,11256
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621293280,False,2023-08-28T14:28:01.3120512+02:00,11290
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619606112,False,2023-08-28T14:28:04.1221376+02:00,11318
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622995712,False,2023-08-28T14:28:05.2179968+02:00,11329
Lick1,True,False,6,10,3,3,10,80,F64,1,8,624575616,False,2023-08-28T14:28:05.4189312+02:00,11331
pump2_on,True,False,6,10,3,3,10,80,F64,1,8,620952416,False,2023-08-28T14:28:06.7181056+02:00,11344
pump2_off,True,False,6,10,3,3,10,80,F64,1,8,620954480,False,2023-08-28T14:28:08.7193600+02:00,11364
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623837984,False,2023-08-28T14:28:09.3236224+02:00,11370
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623842096,False,2023-08-28T14:28:09.6248320+02:00,11373
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622483808,False,2023-08-28T14:28:21.2270080+02:00,11489
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623837984,False,2023-08-28T14:28:33.6296448+02:00,11613
pump1_on,True,False,6,10,3,3,10,80,F64,1,8,622561392,False,2023-08-28T14:28:34.1308544+02:00,11618
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621214800,False,2023-08-28T14:28:35.0278016+02:00,11627
pump1_off,True,False,6,10,3,3,10,80,F64,1,8,623291632,False,2023-08-28T14:28:36.1348992+02:00,11638
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621030704,False,2023-08-28T14:28:37.0293504+02:00,11647
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622548144,False,2023-08-28T14:28:37.5327488+02:00,11652
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621281600,False,2023-08-28T14:28:39.4362368+02:00,11671
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622368512,False,2023-08-28T14:28:46.1382144+02:00,11738
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622388752,False,2023-08-28T14:28:46.3390208+02:00,11740
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619054256,False,2023-08-28T14:28:46.8318592+02:00,11745
Lick2,True,False,6,10,3,3,10,80,F64,1,8,621600992,False,2023-08-28T14:28:47.5355776+02:00,11752
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621600992,False,2023-08-28T14:28:47.5355776+02:00,11752
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623064064,False,2023-08-28T14:28:47.6363520+02:00,11753
Lick1,True,False,6,10,3,3,10,80,F64,1,8,620575024,False,2023-08-28T14:28:47.7368960+02:00,11754
Lick2,True,False,6,10,3,3,10,80,F64,1,8,625058496,False,2023-08-28T14:28:47.8381056+02:00,11755
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619614320,False,2023-08-28T14:28:48.2404352+02:00,11759
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619592432,False,2023-08-28T14:28:48.4323712+02:00,11761
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619592432,False,2023-08-28T14:28:48.4323712+02:00,11761
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622369424,False,2023-08-28T14:28:48.6332544+02:00,11763
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623992288,False,2023-08-28T14:28:48.8332544+02:00,11765
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623992288,False,2023-08-28T14:28:48.8332544+02:00,11765
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623291936,False,2023-08-28T14:28:48.9331200+02:00,11766
Lick1,True,False,6,10,3,3,10,80,F64,1,8,619599424,False,2023-08-28T14:28:49.1343360+02:00,11768
Lick2,True,False,6,10,3,3,10,80,F64,1,8,619599424,False,2023-08-28T14:28:49.1343360+02:00,11768
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622997232,False,2023-08-28T14:28:49.3346176+02:00,11770
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621032224,False,2023-08-28T14:28:50.0374400+02:00,11777
Lick2,True,False,6,10,3,3,10,80,F64,1,8,621032224,False,2023-08-28T14:28:50.0374400+02:00,11777
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623786848,False,2023-08-28T14:28:50.4379264+02:00,11781
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623786848,False,2023-08-28T14:28:50.4379264+02:00,11781
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623842704,False,2023-08-28T14:28:53.9341952+02:00,11816
pump1_on,True,False,6,10,3,3,10,80,F64,1,8,623993200,False,2023-08-28T14:28:55.2415744+02:00,11829
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623788976,False,2023-08-28T14:28:56.8427008+02:00,11845
Lick1,True,False,6,10,3,3,10,80,F64,1,8,565115344,False,2023-08-28T14:28:57.2443648+02:00,11849
pump1_off,True,False,6,10,3,3,10,80,F64,1,8,565115344,False,2023-08-28T14:28:57.2443648+02:00,11849
Lick1,True,False,6,10,3,3,10,80,F64,1,8,624575920,False,2023-08-28T14:28:57.3445376+02:00,11850
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622548144,False,2023-08-28T14:28:57.5358464+02:00,11852
Lick2,True,False,6,10,3,3,10,80,F64,1,8,622548144,False,2023-08-28T14:28:57.5358464+02:00,11852
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621282208,False,2023-08-28T14:28:57.9379584+02:00,11856
Lick2,True,False,6,10,3,3,10,80,F64,1,8,621282208,False,2023-08-28T14:28:57.9379584+02:00,11856
Lick1,True,False,6,10,3,3,10,80,F64,1,8,621033136,False,2023-08-28T14:28:58.2400256+02:00,11859
Lick2,True,False,6,10,3,3,10,80,F64,1,8,621033136,False,2023-08-28T14:28:58.2400256+02:00,11859
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623289808,False,2023-08-28T14:28:58.5419776+02:00,11862
Lick2,True,False,6,10,3,3,10,80,F64,1,8,623289808,False,2023-08-28T14:28:58.5419776+02:00,11862
Lick1,True,False,6,10,3,3,10,80,F64,1,8,565114432,False,2023-08-28T14:28:59.1441536+02:00,11868
Lick2,True,False,6,10,3,3,10,80,F64,1,8,565114432,False,2023-08-28T14:28:59.1441536+02:00,11868
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622124736,False,2023-08-28T14:29:00.2419712+02:00,11879
Lick1,True,False,6,10,3,3,10,80,F64,1,8,623290112,False,2023-08-28T14:29:04.8475520+02:00,11925
Lick1,True,False,6,10,3,3,10,80,F64,1,8,618478384,False,2023-08-28T14:29:05.0391040+02:00,11927
Lick1,True,False,6,10,3,3,10,80,F64,1,8,622125344,False,2023-08-28T14:29:05.2396544+02:00,11929
Lick1,True,False,6,10,3,3,10,80,F64,1,8,618472000,False,2023-08-28T14:29:06.4478976+02:00,11941
